date,station,precipitation
2012-03-16,Vielha (Eliport),0
2012-03-17,Vielha (Eliport),0
2012-03-18,Vielha (Eliport),1.7
2012-03-19,Vielha (Eliport),0.3
2012-03-20,Vielha (Eliport),0.1
2012-03-21,Vielha (Eliport),43.1
2012-03-22,Vielha (Eliport),9.6
2012-03-23,Vielha (Eliport),0.1
2012-03-24,Vielha (Eliport),0
2012-03-25,Vielha (Eliport),0
2012-03-26,Vielha (Eliport),0
2012-03-27,Vielha (Eliport),0
2012-03-28,Vielha (Eliport),0
2012-03-29,Vielha (Eliport),0
2012-03-30,Vielha (Eliport),0
2012-03-31,Vielha (Eliport),0
2012-04-01,Vielha (Eliport),3.8
2012-04-02,Vielha (Eliport),1
2012-04-03,Vielha (Eliport),3.7
2012-04-04,Vielha (Eliport),3
2012-04-05,Vielha (Eliport),1
2012-04-06,Vielha (Eliport),0.9
2012-04-07,Vielha (Eliport),5.6
2012-04-08,Vielha (Eliport),0.7
2012-04-09,Vielha (Eliport),0.1
2012-04-10,Vielha (Eliport),14.6
2012-04-11,Vielha (Eliport),0.1
2012-04-12,Vielha (Eliport),4.1
2012-04-13,Vielha (Eliport),0.1
2012-04-14,Vielha (Eliport),4.8
2012-04-15,Vielha (Eliport),16.2
2012-04-16,Vielha (Eliport),0.6
2012-04-17,Vielha (Eliport),0.5
2012-04-18,Vielha (Eliport),2.5
2012-04-19,Vielha (Eliport),3.6
2012-04-20,Vielha (Eliport),0
2012-04-21,Vielha (Eliport),1.2
2012-04-22,Vielha (Eliport),1
2012-04-23,Vielha (Eliport),5.9
2012-04-24,Vielha (Eliport),0.2
2012-04-25,Vielha (Eliport),0
2012-04-26,Vielha (Eliport),0.5
2012-04-27,Vielha (Eliport),9.5
2012-04-28,Vielha (Eliport),19
2012-04-29,Vielha (Eliport),4.7
2012-04-30,Vielha (Eliport),19.1
2012-05-01,Vielha (Eliport),0
2012-05-02,Vielha (Eliport),0
2012-05-03,Vielha (Eliport),0.1
2012-05-04,Vielha (Eliport),2.5
2012-05-05,Vielha (Eliport),0.1
2012-05-06,Vielha (Eliport),0
2012-05-07,Vielha (Eliport),0
2012-05-08,Vielha (Eliport),0
2012-05-09,Vielha (Eliport),0
2012-05-10,Vielha (Eliport),0
2012-05-11,Vielha (Eliport),0
2012-05-12,Vielha (Eliport),0
2012-05-13,Vielha (Eliport),1.3
2012-05-14,Vielha (Eliport),0
2012-05-15,Vielha (Eliport),0
2012-05-16,Vielha (Eliport),0
2012-05-17,Vielha (Eliport),0.7
2012-05-18,Vielha (Eliport),0.6
2012-05-19,Vielha (Eliport),7.7
2012-05-20,Vielha (Eliport),15.2
2012-05-21,Vielha (Eliport),23.1
2012-05-22,Vielha (Eliport),10.9
2012-05-23,Vielha (Eliport),0
2012-05-24,Vielha (Eliport),0
2012-05-25,Vielha (Eliport),0
2012-05-26,Vielha (Eliport),0
2012-05-27,Vielha (Eliport),0.6
2012-05-28,Vielha (Eliport),0
2012-05-29,Vielha (Eliport),0
2012-05-30,Vielha (Eliport),0
2012-05-31,Vielha (Eliport),0
2012-06-01,Vielha (Eliport),0
2012-06-02,Vielha (Eliport),0
2012-06-03,Vielha (Eliport),9.2
2012-06-04,Vielha (Eliport),0
2012-06-05,Vielha (Eliport),0
2012-06-06,Vielha (Eliport),0
2012-06-07,Vielha (Eliport),1.8
2012-06-08,Vielha (Eliport),0
2012-06-09,Vielha (Eliport),0
2012-06-10,Vielha (Eliport),1.5
2012-06-11,Vielha (Eliport),7.9
2012-06-12,Vielha (Eliport),0.8
2012-06-13,Vielha (Eliport),0
2012-06-14,Vielha (Eliport),0
2012-06-15,Vielha (Eliport),0
2012-06-16,Vielha (Eliport),0
2012-06-17,Vielha (Eliport),0
2012-06-18,Vielha (Eliport),2.4
2012-06-19,Vielha (Eliport),27.3
2012-06-20,Vielha (Eliport),0.5
2012-06-21,Vielha (Eliport),0
2012-06-22,Vielha (Eliport),0
2012-06-23,Vielha (Eliport),0
2012-06-24,Vielha (Eliport),0
2012-06-25,Vielha (Eliport),0
2012-06-26,Vielha (Eliport),0
2012-06-27,Vielha (Eliport),0
2012-06-28,Vielha (Eliport),0
2012-06-29,Vielha (Eliport),0
2012-06-30,Vielha (Eliport),0.1
2012-07-01,Vielha (Eliport),17.3
2012-07-02,Vielha (Eliport),0
2012-07-03,Vielha (Eliport),0
2012-07-04,Vielha (Eliport),20
2012-07-05,Vielha (Eliport),12.5
2012-07-06,Vielha (Eliport),0
2012-07-07,Vielha (Eliport),0
2012-07-08,Vielha (Eliport),0.1
2012-07-09,Vielha (Eliport),0
2012-07-10,Vielha (Eliport),0
2012-07-11,Vielha (Eliport),0
2012-07-12,Vielha (Eliport),0.1
2012-07-13,Vielha (Eliport),0
2012-07-14,Vielha (Eliport),0
2012-07-15,Vielha (Eliport),0
2012-07-16,Vielha (Eliport),0
2012-07-17,Vielha (Eliport),0
2012-07-18,Vielha (Eliport),0
2012-07-19,Vielha (Eliport),0
2012-07-20,Vielha (Eliport),0
2012-07-21,Vielha (Eliport),0
2012-07-22,Vielha (Eliport),0
2012-07-23,Vielha (Eliport),0
2012-07-24,Vielha (Eliport),0
2012-07-25,Vielha (Eliport),0
2012-07-26,Vielha (Eliport),1.3
2012-07-27,Vielha (Eliport),2.4
2012-07-28,Vielha (Eliport),1.7
2012-07-29,Vielha (Eliport),0.1
2012-07-30,Vielha (Eliport),0
2012-07-31,Vielha (Eliport),0
2012-08-01,Vielha (Eliport),0
2012-08-02,Vielha (Eliport),0
2012-08-03,Vielha (Eliport),0
2012-08-04,Vielha (Eliport),0.7
2012-08-05,Vielha (Eliport),25.5
2012-08-06,Vielha (Eliport),7.9
2012-08-07,Vielha (Eliport),0
2012-08-08,Vielha (Eliport),0
2012-08-09,Vielha (Eliport),0
2012-08-10,Vielha (Eliport),0
2012-08-11,Vielha (Eliport),0.2
2012-08-12,Vielha (Eliport),0
2012-08-13,Vielha (Eliport),0
2012-08-14,Vielha (Eliport),0
2012-08-15,Vielha (Eliport),0.3
2012-08-16,Vielha (Eliport),0
2012-08-17,Vielha (Eliport),0
2012-08-18,Vielha (Eliport),0
2012-08-19,Vielha (Eliport),0
2012-08-20,Vielha (Eliport),2.2
2012-08-21,Vielha (Eliport),0
2012-08-22,Vielha (Eliport),0
2012-08-23,Vielha (Eliport),0
2012-08-24,Vielha (Eliport),0
2012-08-25,Vielha (Eliport),0
2012-08-26,Vielha (Eliport),0.3
2012-08-27,Vielha (Eliport),0
2012-08-28,Vielha (Eliport),2.4
2012-08-29,Vielha (Eliport),5.7
2012-08-30,Vielha (Eliport),7.2
2012-08-31,Vielha (Eliport),0
2012-09-01,Vielha (Eliport),0
2012-09-02,Vielha (Eliport),0
2012-09-03,Vielha (Eliport),0
2012-09-04,Vielha (Eliport),0
2012-09-05,Vielha (Eliport),0
2012-09-06,Vielha (Eliport),0
2012-09-07,Vielha (Eliport),0
2012-09-08,Vielha (Eliport),0
2012-09-09,Vielha (Eliport),0.8
2012-09-10,Vielha (Eliport),4.6
2012-09-11,Vielha (Eliport),0
2012-09-12,Vielha (Eliport),1.4
2012-09-13,Vielha (Eliport),1.1
2012-09-14,Vielha (Eliport),0
2012-09-15,Vielha (Eliport),0
2012-09-16,Vielha (Eliport),0
2012-09-17,Vielha (Eliport),0
2012-09-18,Vielha (Eliport),8.3
2012-09-19,Vielha (Eliport),0.8
2012-09-20,Vielha (Eliport),0
2012-09-21,Vielha (Eliport),0
2012-09-22,Vielha (Eliport),0
2012-09-23,Vielha (Eliport),13.4
2012-09-24,Vielha (Eliport),1.9
2012-09-25,Vielha (Eliport),1
2012-09-26,Vielha (Eliport),11
2012-09-27,Vielha (Eliport),0
2012-09-28,Vielha (Eliport),0.9
2012-09-29,Vielha (Eliport),14.1
2012-09-30,Vielha (Eliport),0.6
2012-10-01,Vielha (Eliport),0
2012-10-02,Vielha (Eliport),0
2012-10-03,Vielha (Eliport),0
2012-10-04,Vielha (Eliport),0
2012-10-05,Vielha (Eliport),0
2012-10-06,Vielha (Eliport),0
2012-10-07,Vielha (Eliport),0
2012-10-08,Vielha (Eliport),0
2012-10-09,Vielha (Eliport),0
2012-10-10,Vielha (Eliport),0.5
2012-10-11,Vielha (Eliport),11.7
2012-10-12,Vielha (Eliport),3.1
2012-10-13,Vielha (Eliport),0
2012-10-14,Vielha (Eliport),14.2
2012-10-15,Vielha (Eliport),0.4
2012-10-16,Vielha (Eliport),0
2012-10-17,Vielha (Eliport),0
2012-10-18,Vielha (Eliport),6.7
2012-10-19,Vielha (Eliport),68.3
2012-10-20,Vielha (Eliport),15.3
2012-10-21,Vielha (Eliport),5.2
2012-10-22,Vielha (Eliport),0
2012-10-23,Vielha (Eliport),0
2012-10-24,Vielha (Eliport),0
2012-10-25,Vielha (Eliport),5.3
2012-10-26,Vielha (Eliport),10.8
2012-10-27,Vielha (Eliport),13.8
2012-10-28,Vielha (Eliport),0.6
2012-10-29,Vielha (Eliport),0
2012-10-30,Vielha (Eliport),0.5
2012-10-31,Vielha (Eliport),0.8
2012-11-01,Vielha (Eliport),0
2012-11-02,Vielha (Eliport),0
2012-11-03,Vielha (Eliport),0
2012-11-04,Vielha (Eliport),14.5
2012-11-05,Vielha (Eliport),0
2012-11-06,Vielha (Eliport),0
2012-11-07,Vielha (Eliport),0
2012-11-08,Vielha (Eliport),1
2012-11-09,Vielha (Eliport),0
2012-11-10,Vielha (Eliport),5.3
2012-11-11,Vielha (Eliport),7.2
2012-11-12,Vielha (Eliport),0
2012-11-13,Vielha (Eliport),0
2012-11-14,Vielha (Eliport),0
2012-11-15,Vielha (Eliport),0
2012-11-16,Vielha (Eliport),0
2012-11-17,Vielha (Eliport),0.1
2012-11-18,Vielha (Eliport),1.1
2012-11-19,Vielha (Eliport),0
2012-11-20,Vielha (Eliport),0
2012-11-21,Vielha (Eliport),0
2012-11-22,Vielha (Eliport),0
2012-11-23,Vielha (Eliport),0
2012-11-24,Vielha (Eliport),0
2012-11-25,Vielha (Eliport),0
2012-11-26,Vielha (Eliport),28.6
2012-11-27,Vielha (Eliport),5.3
2012-11-28,Vielha (Eliport),3.7
2012-11-29,Vielha (Eliport),1.1
2012-11-30,Vielha (Eliport),0
2012-12-01,Vielha (Eliport),0
2012-12-02,Vielha (Eliport),5.5
2012-12-03,Vielha (Eliport),6.7
2012-12-04,Vielha (Eliport),4.7
2012-12-05,Vielha (Eliport),18.9
2012-12-06,Vielha (Eliport),0.9
2012-12-07,Vielha (Eliport),2.6
2012-12-08,Vielha (Eliport),1.6
2012-12-09,Vielha (Eliport),0
2012-12-10,Vielha (Eliport),0
2012-12-11,Vielha (Eliport),0
2012-12-12,Vielha (Eliport),0
2012-12-13,Vielha (Eliport),0
2012-12-14,Vielha (Eliport),0.7
2012-12-15,Vielha (Eliport),0.2
2012-12-16,Vielha (Eliport),0.6
2012-12-17,Vielha (Eliport),0.6
2012-12-18,Vielha (Eliport),0
2012-12-19,Vielha (Eliport),0
2012-12-20,Vielha (Eliport),1
2012-12-21,Vielha (Eliport),0.6
2012-12-22,Vielha (Eliport),0
2012-12-23,Vielha (Eliport),0
2012-12-24,Vielha (Eliport),0
2012-12-25,Vielha (Eliport),2.4
2012-12-26,Vielha (Eliport),2.4
2012-12-27,Vielha (Eliport),0
2012-12-28,Vielha (Eliport),0
2012-12-29,Vielha (Eliport),0
2012-12-30,Vielha (Eliport),0
2012-12-31,Vielha (Eliport),0
2013-01-01,Vielha (Eliport),2.9
2013-01-02,Vielha (Eliport),0.7
2013-01-03,Vielha (Eliport),0
2013-01-04,Vielha (Eliport),0
2013-01-05,Vielha (Eliport),0
2013-01-06,Vielha (Eliport),0
2013-01-07,Vielha (Eliport),0
2013-01-08,Vielha (Eliport),0
2013-01-09,Vielha (Eliport),0
2013-01-10,Vielha (Eliport),1.8
2013-01-11,Vielha (Eliport),0
2013-01-12,Vielha (Eliport),0
2013-01-13,Vielha (Eliport),13.3
2013-01-14,Vielha (Eliport),11.2
2013-01-15,Vielha (Eliport),18.3
2013-01-16,Vielha (Eliport),18.1
2013-01-17,Vielha (Eliport),6.5
2013-01-18,Vielha (Eliport),13.9
2013-01-19,Vielha (Eliport),20.1
2013-01-20,Vielha (Eliport),6.8
2013-01-21,Vielha (Eliport),3.7
2013-01-22,Vielha (Eliport),0
2013-01-23,Vielha (Eliport),5.1
2013-01-24,Vielha (Eliport),15.3
2013-01-25,Vielha (Eliport),0
2013-01-26,Vielha (Eliport),15.2
2013-01-27,Vielha (Eliport),7.7
2013-01-28,Vielha (Eliport),2.8
2013-01-29,Vielha (Eliport),0
2013-01-30,Vielha (Eliport),0
2013-01-31,Vielha (Eliport),0
2013-02-01,Vielha (Eliport),3.5
2013-02-02,Vielha (Eliport),14.7
2013-02-03,Vielha (Eliport),3.3
2013-02-04,Vielha (Eliport),1.8
2013-02-05,Vielha (Eliport),2.5
2013-02-06,Vielha (Eliport),15.4
2013-02-07,Vielha (Eliport),2.7
2013-02-08,Vielha (Eliport),2.9
2013-02-09,Vielha (Eliport),6.7
2013-02-10,Vielha (Eliport),8.6
2013-02-11,Vielha (Eliport),7.7
2013-02-12,Vielha (Eliport),7.2
2013-02-13,Vielha (Eliport),3.4
2013-02-14,Vielha (Eliport),8.1
2013-02-15,Vielha (Eliport),0.8
2013-02-16,Vielha (Eliport),0
2013-02-17,Vielha (Eliport),0
2013-02-18,Vielha (Eliport),0
2013-02-19,Vielha (Eliport),0
2013-02-20,Vielha (Eliport),0
2013-02-21,Vielha (Eliport),0.2
2013-02-22,Vielha (Eliport),1.4
2013-02-23,Vielha (Eliport),0
2013-02-24,Vielha (Eliport),3.3
2013-02-25,Vielha (Eliport),2.8
2013-02-26,Vielha (Eliport),0
2013-02-27,Vielha (Eliport),0
2013-02-28,Vielha (Eliport),0
2013-03-01,Vielha (Eliport),0
2013-03-02,Vielha (Eliport),0
2013-03-03,Vielha (Eliport),0
2013-03-04,Vielha (Eliport),0.2
2013-03-05,Vielha (Eliport),1.9
2013-03-06,Vielha (Eliport),7.5
2013-03-07,Vielha (Eliport),14.4
2013-03-08,Vielha (Eliport),3.5
2013-03-09,Vielha (Eliport),2.1
2013-03-10,Vielha (Eliport),0
2013-03-11,Vielha (Eliport),0
2013-03-12,Vielha (Eliport),1.5
2013-03-13,Vielha (Eliport),10
2013-03-14,Vielha (Eliport),2.9
2013-03-15,Vielha (Eliport),0.2
2013-03-16,Vielha (Eliport),0
2013-03-17,Vielha (Eliport),3
2013-03-18,Vielha (Eliport),2
2013-03-19,Vielha (Eliport),0
2013-03-20,Vielha (Eliport),3.4
2013-03-21,Vielha (Eliport),0
2013-03-22,Vielha (Eliport),0
2013-03-23,Vielha (Eliport),0
2013-03-24,Vielha (Eliport),4.1
2013-03-25,Vielha (Eliport),3
2013-03-26,Vielha (Eliport),1
2013-03-27,Vielha (Eliport),0
2013-03-28,Vielha (Eliport),0.9
2013-03-29,Vielha (Eliport),1.6
2013-03-30,Vielha (Eliport),4.8
2013-03-31,Vielha (Eliport),0
2013-04-01,Vielha (Eliport),5.9
2013-04-02,Vielha (Eliport),0.1
2013-04-03,Vielha (Eliport),0
2013-04-04,Vielha (Eliport),11.1
2013-04-05,Vielha (Eliport),2.2
2013-04-06,Vielha (Eliport),2.4
2013-04-07,Vielha (Eliport),0
2013-04-08,Vielha (Eliport),0
2013-04-09,Vielha (Eliport),0
2013-04-10,Vielha (Eliport),0
2013-04-11,Vielha (Eliport),1.2
2013-04-12,Vielha (Eliport),0
2013-04-13,Vielha (Eliport),0
2013-04-14,Vielha (Eliport),0
2013-04-15,Vielha (Eliport),0
2013-04-16,Vielha (Eliport),0
2013-04-17,Vielha (Eliport),0
2013-04-18,Vielha (Eliport),0
2013-04-19,Vielha (Eliport),7.8
2013-04-20,Vielha (Eliport),0
2013-04-21,Vielha (Eliport),0
2013-04-22,Vielha (Eliport),0
2013-04-23,Vielha (Eliport),0
2013-04-24,Vielha (Eliport),0
2013-04-25,Vielha (Eliport),0.6
2013-04-26,Vielha (Eliport),6.6
2013-04-27,Vielha (Eliport),15.4
2013-04-28,Vielha (Eliport),10.2
2013-04-29,Vielha (Eliport),8.7
2013-04-30,Vielha (Eliport),8.2
2013-05-01,Vielha (Eliport),0
2013-05-02,Vielha (Eliport),6.2
2013-05-03,Vielha (Eliport),0
2013-05-04,Vielha (Eliport),0
2013-05-05,Vielha (Eliport),0
2013-05-06,Vielha (Eliport),0
2013-05-07,Vielha (Eliport),0
2013-05-08,Vielha (Eliport),3.6
2013-05-09,Vielha (Eliport),6.1
2013-05-10,Vielha (Eliport),0.4
2013-05-11,Vielha (Eliport),0
2013-05-12,Vielha (Eliport),0
2013-05-13,Vielha (Eliport),0
2013-05-14,Vielha (Eliport),1.1
2013-05-15,Vielha (Eliport),37.8
2013-05-16,Vielha (Eliport),5.6
2013-05-17,Vielha (Eliport),6.1
2013-05-18,Vielha (Eliport),3
2013-05-19,Vielha (Eliport),0.8
2013-05-20,Vielha (Eliport),0.1
2013-05-21,Vielha (Eliport),7
2013-05-22,Vielha (Eliport),27.5
2013-05-23,Vielha (Eliport),0.5
2013-05-24,Vielha (Eliport),0.2
2013-05-25,Vielha (Eliport),0.1
2013-05-26,Vielha (Eliport),0
2013-05-27,Vielha (Eliport),2.1
2013-05-28,Vielha (Eliport),5.8
2013-05-29,Vielha (Eliport),0.3
2013-05-30,Vielha (Eliport),19.8
2013-05-31,Vielha (Eliport),32.6
2013-06-01,Vielha (Eliport),7.6
2013-06-02,Vielha (Eliport),3
2013-06-03,Vielha (Eliport),0.1
2013-06-04,Vielha (Eliport),0
2013-06-05,Vielha (Eliport),0.4
2013-06-06,Vielha (Eliport),7.7
2013-06-07,Vielha (Eliport),0.5
2013-06-08,Vielha (Eliport),8.9
2013-06-09,Vielha (Eliport),1.3
2013-06-10,Vielha (Eliport),2.1
2013-06-11,Vielha (Eliport),1.4
2013-06-12,Vielha (Eliport),0
2013-06-13,Vielha (Eliport),20.4
2013-06-14,Vielha (Eliport),1.6
2013-06-15,Vielha (Eliport),0
2013-06-16,Vielha (Eliport),0
2013-06-17,Vielha (Eliport),20.2
2013-06-18,Vielha (Eliport),101.2
2013-06-19,Vielha (Eliport),4.3
2013-06-20,Vielha (Eliport),0
2013-06-21,Vielha (Eliport),0.8
2013-06-22,Vielha (Eliport),0
2013-06-23,Vielha (Eliport),0
2013-06-24,Vielha (Eliport),0
2013-06-25,Vielha (Eliport),0
2013-06-26,Vielha (Eliport),0
2013-06-27,Vielha (Eliport),0
2013-06-28,Vielha (Eliport),0
2013-06-29,Vielha (Eliport),0
2013-06-30,Vielha (Eliport),0
